,city,area,rooms,bathroom,parking spaces,floor,animal,furniture,hoa,rent amount,property tax,fire insurance,total
4901,1,140,3,3,3,4,acept,not furnished,"R$2,100","R$5,000","R$1,149",R$64,"R$8,313"
4902,1,175,3,5,3,15,acept,not furnished,"R$2,312","R$7,650","R$1,308",R$97,"R$11,370"
4903,1,70,3,1,1,8,acept,not furnished,R$523,"R$1,100",R$0,R$14,"R$1,637"
4904,1,315,3,5,2,14,not acept,not furnished,"R$4,300","R$20,000",R$959,R$254,"R$25,510"
4905,1,52,1,1,1,7,acept,furnished,"R$1,500","R$3,000",R$292,R$39,"R$4,831"
4906,0,120,4,2,5,-,acept,not furnished,R$0,"R$4,200",R$0,R$64,"R$4,264"
4907,1,72,2,2,1,2,acept,not furnished,R$570,"R$2,174",R$75,R$28,"R$2,847"
4908,1,140,2,2,2,11,not acept,furnished,"R$2,200","R$10,000",R$804,R$127,"R$13,130"
4909,1,55,1,1,1,10,acept,furnished,R$570,"R$1,800",R$0,R$7,"R$2,377"
4910,1,140,3,2,1,5,acept,furnished,"R$1,436","R$4,800",R$234,R$61,"R$6,531"
4911,0,75,3,2,1,3,not acept,not furnished,R$550,"R$2,125",R$67,R$27,"R$2,769"
4912,1,233,3,4,4,15,not acept,furnished,"R$3,780","R$4,300","R$2,567",R$55,"R$10,700"
4913,1,112,3,3,2,8,not acept,not furnished,"R$1,222","R$3,500",R$486,R$45,"R$5,253"
4914,1,83,2,1,1,2,acept,furnished,R$481,"R$2,600",R$118,R$33,"R$3,232"
4915,1,60,1,1,1,10,acept,not furnished,R$786,"R$2,000",R$109,R$26,"R$2,921"
4916,1,30,1,1,1,14,acept,furnished,R$350,"R$2,389",R$83,R$31,"R$2,853"
4917,1,50,2,1,1,12,acept,not furnished,R$340,"R$1,490",R$0,R$19,"R$1,849"
4918,1,46,1,1,0,14,not acept,furnished,"R$1,200","R$4,300",R$292,R$31,"R$5,823"
4919,1,42,1,1,1,6,not acept,furnished,"R$1,100","R$2,649",R$0,R$8,"R$3,757"
4920,0,52,2,1,1,1,acept,not furnished,R$245,R$650,R$0,R$9,R$904
4921,1,380,4,4,6,-,acept,not furnished,R$0,"R$6,000",R$417,R$91,"R$6,508"
4922,0,160,3,2,0,-,acept,not furnished,R$0,"R$1,650",R$117,R$25,"R$1,792"
4923,1,90,2,1,0,4,not acept,not furnished,R$762,"R$2,500",R$54,R$32,"R$3,348"
4924,1,30,1,1,1,5,acept,furnished,R$350,"R$3,300",R$0,R$42,"R$3,692"
4925,1,219,4,4,3,21,acept,furnished,"R$2,100","R$6,500",R$890,R$83,"R$9,573"
4926,1,120,2,2,2,22,not acept,furnished,"R$1,400","R$3,500",R$375,R$45,"R$5,320"
4927,1,70,2,2,1,7,acept,not furnished,R$569,"R$1,900",R$25,R$25,"R$2,519"
4928,1,120,4,3,3,16,acept,not furnished,"R$1,420","R$6,160",R$390,R$79,"R$8,049"
4929,1,92,2,2,1,5,acept,furnished,"R$1,350","R$4,500",R$160,R$58,"R$6,068"
4930,1,40,1,1,1,20,not acept,not furnished,R$255,"R$2,208",R$76,R$9,"R$2,548"
4931,1,58,2,1,1,6,acept,not furnished,R$770,"R$1,800",R$75,R$23,"R$2,668"
4932,1,35,1,1,1,7,acept,furnished,R$949,"R$3,900",R$0,R$50,"R$4,899"
4933,0,85,1,1,1,8,acept,not furnished,R$564,R$912,R$0,R$5,"R$1,481"
4934,1,170,3,3,2,-,acept,not furnished,R$0,"R$5,000",R$242,R$76,"R$5,318"
4935,1,96,3,1,1,8,not acept,furnished,"R$1,181","R$2,535",R$247,R$33,"R$3,996"
4936,1,42,1,1,1,27,acept,not furnished,R$560,"R$5,300",R$100,R$68,"R$6,028"
4937,1,280,3,4,4,18,acept,not furnished,"R$2,202","R$3,600",R$854,R$46,"R$6,702"
4938,1,44,1,1,1,6,not acept,not furnished,R$308,"R$3,300",R$149,R$42,"R$3,799"
4939,1,120,3,2,2,12,acept,furnished,R$980,"R$4,000",R$231,R$51,"R$5,262"
4940,1,180,2,3,2,9,acept,not furnished,"R$2,000","R$5,900",R$604,R$75,"R$8,579"
4941,1,400,5,4,2,12,acept,not furnished,"R$2,675","R$2,500",R$832,R$32,"R$6,039"
4942,1,22,1,1,0,26,acept,not furnished,R$295,"R$2,000",R$44,R$26,"R$2,365"
4943,1,67,2,1,1,6,acept,not furnished,R$313,"R$1,200",R$167,R$16,"R$1,696"
4944,1,75,3,2,2,14,acept,not furnished,R$658,"R$2,500",R$87,R$32,"R$3,277"
4945,1,132,3,5,2,13,not acept,furnished,"R$1,630","R$10,990",R$291,R$140,"R$13,050"
4946,1,62,2,1,1,15,not acept,furnished,R$490,"R$1,900",R$0,R$15,"R$2,405"
4947,1,122,3,3,2,4,not acept,not furnished,"R$1,412","R$4,600",R$563,R$59,"R$6,634"
4948,1,168,3,2,2,1,acept,not furnished,"R$1,634","R$5,500",R$411,R$70,"R$7,615"
4949,1,80,2,2,1,-,not acept,not furnished,R$0,"R$1,500",R$184,R$23,"R$1,707"
4950,1,27,1,1,0,19,acept,furnished,R$300,"R$1,800",R$0,R$23,"R$2,123"
4951,1,50,1,1,0,-,not acept,not furnished,Sem info,"R$1,200",R$0,R$19,"R$1,219"
4952,0,190,2,2,0,8,not acept,not furnished,"R$1,100","R$1,300",R$200,R$17,"R$2,617"
4953,1,22,1,1,0,7,acept,not furnished,R$200,"R$1,650",R$0,R$21,"R$1,871"
4954,0,70,1,1,1,2,acept,furnished,R$460,"R$2,350",R$6,R$30,"R$2,846"
4955,1,60,1,1,0,-,acept,not furnished,R$0,"R$2,000",R$0,R$31,"R$2,031"
4956,1,47,2,1,1,15,acept,furnished,R$500,"R$1,700",R$0,R$22,"R$2,222"
4957,1,158,3,2,1,10,not acept,furnished,"R$1,310","R$7,150",R$406,R$91,"R$8,957"
4958,1,80,2,1,1,5,not acept,not furnished,R$660,"R$2,900",R$0,R$37,"R$3,597"
4959,1,245,4,3,4,8,acept,not furnished,"R$3,450","R$6,000","R$1,667",R$77,"R$11,190"
4960,1,91,2,2,0,1,acept,furnished,R$900,"R$2,500",R$0,R$32,"R$3,432"
4961,1,155,2,1,1,2,acept,not furnished,"R$1,700","R$4,500",R$510,R$58,"R$6,768"
4962,1,140,3,3,5,8,not acept,furnished,"R$2,000","R$8,000",R$710,R$102,"R$10,810"
4963,1,97,2,1,2,19,not acept,not furnished,R$800,"R$3,500",R$221,R$45,"R$4,566"
4964,1,70,1,1,0,-,not acept,not furnished,R$0,R$900,R$0,R$14,R$914
4965,1,177,3,3,5,1,acept,not furnished,"R$1,400","R$7,000","R$1,000",R$89,"R$9,489"
4966,1,128,3,4,2,21,acept,not furnished,R$840,"R$2,980",R$361,R$38,"R$4,219"
4967,0,50,2,1,0,2,not acept,not furnished,R$386,R$830,R$55,R$11,"R$1,282"
4968,1,162,4,4,3,7,not acept,not furnished,"R$1,500","R$5,500",R$891,R$70,"R$7,961"
4969,1,96,4,2,2,-,acept,not furnished,R$0,"R$3,950",R$412,R$60,"R$4,422"
4970,1,78,3,2,1,2,acept,not furnished,R$945,"R$2,050",R$126,R$8,"R$3,129"
4971,1,340,4,6,4,6,acept,not furnished,"R$5,500","R$9,600","R$2,167",R$122,"R$17,390"
4972,1,76,3,2,2,5,acept,furnished,R$754,"R$4,500",R$205,R$58,"R$5,517"
4973,1,380,4,5,4,4,acept,not furnished,"R$4,000","R$8,000","R$2,667",R$102,"R$14,770"
4974,1,180,3,3,4,-,acept,not furnished,R$0,"R$3,700",R$184,R$56,"R$3,940"
4975,1,161,2,2,3,3,acept,not furnished,"R$2,500","R$4,800","R$1,125",R$61,"R$8,486"
4976,1,45,1,1,1,3,acept,furnished,"R$2,000","R$4,850",R$334,R$62,"R$7,246"
4977,1,200,3,5,3,5,acept,furnished,"R$1,513","R$4,350",R$584,R$56,"R$6,503"
4978,1,46,1,1,0,17,acept,not furnished,R$300,"R$1,500",R$0,R$20,"R$1,820"
4979,1,50,1,1,1,8,not acept,furnished,"R$2,204","R$3,700",R$209,R$47,"R$6,160"
4980,1,57,2,2,2,10,not acept,not furnished,R$571,"R$1,600",R$100,R$21,"R$2,292"
4981,1,120,2,2,2,4,acept,furnished,"R$2,000","R$11,000",R$417,R$140,"R$13,560"
4982,0,136,3,4,2,7,not acept,not furnished,R$970,"R$2,500",R$131,R$32,"R$3,633"
4983,1,49,2,1,1,2,acept,not furnished,R$503,"R$1,200",R$0,R$16,"R$1,719"
4984,1,70,2,2,1,7,not acept,not furnished,R$420,"R$2,289",R$0,R$29,"R$2,738"
4985,1,68,2,2,1,5,acept,not furnished,"R$1,160","R$2,700",R$109,R$35,"R$4,004"
4986,1,45,1,1,1,1,not acept,furnished,"R$3,000","R$5,520",R$0,R$70,"R$8,590"
4987,0,60,3,2,1,3,not acept,not furnished,R$532,"R$1,200",R$49,R$16,"R$1,797"
4988,1,120,3,2,2,-,acept,not furnished,R$0,"R$2,000",R$323,R$31,"R$2,354"
4989,0,140,4,4,2,6,acept,not furnished,"R$1,700","R$3,300",R$330,R$42,"R$5,372"
4990,1,151,4,3,3,-,acept,not furnished,R$0,"R$3,000",R$139,R$46,"R$3,185"
4991,1,72,2,2,2,7,acept,not furnished,R$150,"R$3,700",R$184,R$47,"R$4,081"
4992,1,300,4,4,6,1,acept,not furnished,R$550,"R$3,800",R$33,R$49,"R$4,432"
4993,1,68,2,1,0,1,acept,not furnished,R$230,"R$1,300",R$0,R$17,"R$1,547"
4994,1,380,4,2,0,-,acept,not furnished,R$0,"R$8,000",R$0,R$121,"R$8,121"
4995,1,60,2,1,1,4,acept,not furnished,R$750,"R$1,841",R$77,R$7,"R$2,675"
4996,0,51,3,1,1,-,acept,not furnished,R$246,"R$1,100",R$68,R$14,"R$1,428"
4997,1,200,4,5,3,1,not acept,not furnished,"R$2,800","R$5,500",R$997,R$70,"R$9,367"
4998,1,80,3,3,0,-,acept,furnished,R$0,"R$2,000",R$459,R$31,"R$2,490"
4999,0,57,1,2,1,12,not acept,not furnished,R$660,R$650,R$0,R$9,"R$1,319"
5000,1,327,5,4,5,-,acept,not furnished,R$0,"R$11,000","R$2,000",R$166,"R$13,170"
5001,1,48,1,1,1,12,acept,furnished,R$800,"R$8,000","R$1,000",R$102,"R$9,902"
5002,1,90,2,2,1,3,acept,not furnished,"R$1,000","R$3,000",R$50,R$39,"R$4,089"
5003,1,40,1,1,1,1,not acept,furnished,"R$2,200","R$4,500",R$25,R$58,"R$6,783"
5004,1,84,2,1,2,11,not acept,furnished,R$800,"R$4,000",R$240,R$51,"R$5,091"
5005,1,123,3,2,2,13,not acept,not furnished,"R$1,293","R$4,673",R$463,R$18,"R$6,447"
5006,1,85,2,1,1,-,acept,not furnished,R$0,"R$1,608",R$143,R$15,"R$1,766"
5007,1,113,2,2,1,6,acept,not furnished,"R$1,000","R$3,000",R$50,R$39,"R$4,089"
5008,1,60,2,1,1,2,acept,not furnished,R$782,"R$1,800",R$0,R$9,"R$2,591"
5009,0,62,2,1,1,6,acept,not furnished,R$447,"R$1,200",R$76,R$16,"R$1,739"
5010,1,138,3,4,2,18,acept,furnished,"R$1,500","R$10,000",R$527,R$127,"R$12,150"
5011,1,156,3,3,3,7,acept,furnished,"R$1,600","R$8,000",R$628,R$102,"R$10,330"
5012,1,280,4,3,4,-,acept,not furnished,R$0,"R$3,500",R$403,R$53,"R$3,956"
5013,1,45,1,1,1,1,not acept,furnished,"R$3,000","R$5,520",R$0,R$70,"R$8,590"
5014,1,180,3,4,3,8,acept,furnished,"R$1,050","R$3,000",R$0,R$39,"R$4,089"
5015,1,315,4,5,5,20,not acept,not furnished,"R$2,500","R$4,000","R$1,000",R$29,"R$7,529"
5016,1,117,3,3,1,20,not acept,not furnished,"R$1,200","R$7,000",R$217,R$89,"R$8,506"
5017,1,60,2,3,2,6,not acept,not furnished,R$730,"R$1,100",R$19,R$14,"R$1,863"
5018,1,126,3,1,2,-,acept,not furnished,R$0,"R$4,200",R$299,R$64,"R$4,563"
5019,1,65,2,1,0,2,acept,not furnished,R$300,"R$1,800",R$49,R$23,"R$2,172"
5020,1,280,4,4,7,-,acept,furnished,R$890,"R$4,000",R$278,R$61,"R$5,229"
5021,0,76,3,1,1,2,acept,not furnished,R$480,"R$1,300",R$92,R$17,"R$1,889"
5022,1,178,2,4,2,2,acept,not furnished,"R$2,300","R$7,000",R$891,R$89,"R$10,280"
5023,1,20,1,1,0,4,acept,furnished,R$602,"R$1,800",R$130,R$23,"R$2,555"
5024,1,400,7,7,0,-,acept,not furnished,R$0,"R$14,000","R$1,667",R$211,"R$15,880"
5025,1,300,4,5,5,6,not acept,not furnished,"R$3,500","R$2,290","R$10,830",R$30,"R$16,650"
5026,1,49,1,1,1,18,not acept,furnished,R$600,"R$5,400",R$0,R$69,"R$6,069"
5027,1,50,2,1,0,3,acept,not furnished,R$0,"R$1,200",R$50,R$16,"R$1,266"
5028,0,50,1,1,0,16,acept,not furnished,R$633,R$900,R$59,R$4,"R$1,596"
5029,0,53,1,1,2,7,not acept,furnished,"R$1,000","R$2,400",R$67,R$31,"R$3,498"
5030,1,200,3,3,2,12,acept,not furnished,"R$2,000","R$6,500",R$417,R$83,"R$9,000"
5031,1,71,2,2,2,14,not acept,not furnished,R$511,"R$3,000",R$203,R$39,"R$3,753"
5032,1,134,3,5,2,7,acept,not furnished,"R$1,152","R$4,900",R$0,R$63,"R$6,115"
5033,1,250,4,4,4,14,acept,not furnished,"R$2,600","R$3,600",R$0,R$46,"R$6,246"
5034,1,40,1,1,1,2,acept,not furnished,R$673,"R$1,664",R$0,R$7,"R$2,344"
5035,0,60,2,1,0,1,acept,not furnished,R$457,"R$1,170",R$55,R$15,"R$1,697"
5036,1,180,4,4,2,2,acept,not furnished,"R$2,600","R$2,000",R$584,R$26,"R$5,210"
5037,1,68,3,1,1,16,not acept,not furnished,R$522,"R$1,600",R$0,R$7,"R$2,129"
5038,1,72,2,2,1,7,not acept,not furnished,R$598,"R$1,780",R$0,R$23,"R$2,401"
5039,1,182,3,2,3,12,acept,not furnished,"R$2,307","R$12,000",R$786,R$153,"R$15,250"
5040,1,45,1,2,1,1,acept,not furnished,R$774,"R$3,446",R$167,R$21,"R$4,408"
5041,1,300,4,3,8,-,acept,not furnished,R$0,"R$4,500",R$667,R$68,"R$5,235"
5042,1,130,3,3,2,7,acept,not furnished,"R$1,200","R$3,500",R$342,R$45,"R$5,087"
5043,1,132,3,2,3,4,acept,furnished,"R$1,400","R$5,500",R$622,R$70,"R$7,592"
5044,1,215,3,1,1,18,acept,not furnished,"R$1,100","R$4,000",R$240,R$51,"R$5,391"
5045,1,54,2,2,1,1,acept,not furnished,R$500,"R$2,418",R$200,R$31,"R$3,149"
5046,1,79,2,1,0,-,acept,not furnished,R$0,"R$2,100",R$218,R$27,"R$2,345"
5047,1,77,1,2,2,7,acept,furnished,"R$1,000","R$4,000",R$0,R$16,"R$5,016"
5048,1,150,3,3,2,13,acept,not furnished,"R$1,526","R$3,100",R$309,R$40,"R$4,975"
5049,1,310,3,3,2,11,acept,not furnished,"R$1,580","R$6,900",R$343,R$88,"R$8,911"
5050,1,220,4,2,3,-,acept,furnished,R$0,"R$5,200",R$705,R$79,"R$5,984"
5051,1,45,1,1,0,4,acept,not furnished,Incluso,"R$1,100",R$0,R$14,"R$1,468"
5052,1,80,3,1,1,7,acept,not furnished,R$978,"R$2,400",R$105,R$31,"R$3,514"
5053,1,36,1,1,0,4,acept,not furnished,R$175,"R$1,275",R$0,R$5,"R$1,455"
5054,1,320,3,5,8,-,not acept,not furnished,R$0,"R$9,000",R$567,R$136,"R$9,703"
5055,1,179,3,3,3,12,acept,furnished,"R$1,800","R$3,200",R$900,R$41,"R$5,941"
5056,1,52,1,2,1,13,acept,not furnished,"R$1,100","R$5,000",R$210,R$64,"R$6,374"
5057,1,190,4,4,3,11,acept,furnished,"R$1,780","R$6,900",R$0,R$88,"R$8,768"
5058,1,105,3,3,1,26,not acept,not furnished,R$812,"R$2,200",R$0,R$28,"R$3,040"
5059,1,70,2,2,1,15,acept,not furnished,"R$1,110","R$4,200",R$192,R$54,"R$5,556"
5060,1,254,4,4,4,7,acept,not furnished,"R$3,366","R$9,000","R$1,800",R$115,"R$14,280"
5061,1,200,3,2,1,5,acept,not furnished,"R$1,618","R$2,380",R$161,R$31,"R$4,190"
5062,1,300,4,3,3,20,acept,furnished,"R$4,300","R$3,380","R$1,334",R$43,"R$9,057"
5063,1,86,3,2,2,1,not acept,not furnished,R$800,"R$3,410",R$270,R$44,"R$4,524"
5064,1,190,2,1,2,-,acept,furnished,R$0,"R$4,500",R$385,R$68,"R$4,953"
5065,1,211,3,2,2,6,acept,not furnished,"R$2,800","R$11,000",R$483,R$140,"R$14,420"
5066,1,38,1,1,0,1,not acept,not furnished,R$60,R$950,R$0,R$13,"R$1,023"
5067,1,300,3,4,6,-,acept,not furnished,R$0,"R$3,200",R$167,R$49,"R$3,416"
5068,1,108,3,2,2,5,acept,not furnished,"R$1,100","R$4,348",R$250,R$56,"R$5,754"
5069,1,150,3,2,1,-,acept,not furnished,R$0,"R$4,500",R$110,R$68,"R$4,678"
5070,0,58,1,1,0,9,not acept,not furnished,R$410,R$720,R$41,R$10,"R$1,181"
5071,1,198,3,4,3,13,acept,furnished,"R$2,699","R$8,000",R$917,R$102,"R$11,720"
5072,0,47,1,1,0,10,not acept,furnished,R$580,R$750,R$0,R$10,"R$1,340"
5073,1,190,3,2,1,8,acept,furnished,"R$2,180","R$4,500",R$150,R$58,"R$6,888"
5074,1,22,1,1,0,25,acept,not furnished,R$472,"R$2,200",R$55,R$28,"R$2,755"
5075,1,38,1,1,1,6,acept,furnished,R$632,"R$2,341",R$0,R$9,"R$2,982"
5076,1,30,1,1,0,3,acept,furnished,R$400,"R$2,850",R$0,R$37,"R$3,287"
5077,0,500,4,7,4,-,acept,not furnished,R$500,"R$5,900",R$775,R$89,"R$7,264"
5078,1,215,3,1,3,-,acept,not furnished,R$0,"R$7,000",R$417,R$106,"R$7,523"
5079,1,50,1,1,1,1,not acept,furnished,R$540,"R$2,900",R$0,R$37,"R$3,477"
5080,1,500,7,7,8,-,not acept,furnished,Sem info,"R$9,000","R$1,667",R$136,"R$10,800"
5081,1,17,1,1,0,1,acept,not furnished,R$0,"R$2,700",R$5,R$35,"R$2,740"
5082,1,101,3,2,1,18,acept,not furnished,R$890,"R$1,700",R$22,R$22,"R$2,634"
5083,1,87,2,3,0,13,acept,not furnished,"R$1,250","R$4,200",R$109,R$54,"R$5,613"
5084,1,72,2,1,1,4,acept,not furnished,R$650,"R$1,000",R$12,R$13,"R$1,675"
5085,1,123,3,3,2,14,acept,not furnished,"R$1,100","R$3,100",R$367,R$40,"R$4,607"
5086,1,70,2,1,1,1,acept,not furnished,R$280,"R$1,000",R$138,R$13,"R$1,431"
5087,0,40,1,1,0,8,not acept,not furnished,R$327,R$595,R$12,R$8,R$942
5088,0,47,1,1,1,12,acept,not furnished,"R$1,500",R$650,R$0,R$9,"R$2,159"
5089,1,115,4,3,4,1,acept,furnished,"R$1,133","R$7,000",R$0,R$89,"R$8,222"
5090,1,36,1,1,1,1,acept,not furnished,R$450,"R$2,344",R$0,R$9,"R$2,803"
5091,1,340,4,4,3,14,not acept,not furnished,"R$5,000","R$5,000","R$1,084",R$64,"R$11,150"
5092,1,200,3,4,2,-,acept,not furnished,R$0,"R$6,500",R$209,R$98,"R$6,807"
5093,1,150,3,3,1,3,not acept,not furnished,"R$2,229","R$4,500",R$484,R$58,"R$7,271"
5094,1,98,3,3,2,1,acept,furnished,"R$1,975","R$2,970",R$459,R$38,"R$5,442"
5095,1,300,4,3,2,13,acept,furnished,"R$2,600","R$8,500",R$524,R$108,"R$11,730"
5096,1,35,1,1,1,14,not acept,not furnished,R$450,"R$2,700",R$0,R$35,"R$3,185"
5097,1,63,3,2,1,8,acept,not furnished,R$440,"R$3,300",R$10,R$42,"R$3,792"
5098,1,150,3,2,1,6,not acept,not furnished,"R$1,246","R$5,500",R$0,R$70,"R$6,816"
5099,1,170,3,3,2,-,acept,not furnished,R$0,"R$4,850",R$334,R$73,"R$5,257"
5100,0,110,3,3,2,-,acept,not furnished,R$560,"R$3,200",R$88,R$49,"R$3,897"
5101,1,55,2,1,1,4,not acept,furnished,R$350,"R$2,450",R$237,R$32,"R$3,069"
5102,1,47,1,1,0,-,not acept,not furnished,R$100,"R$1,000",R$76,R$13,"R$1,189"
5103,1,80,1,1,1,-,acept,not furnished,R$0,"R$1,150",R$75,R$18,"R$1,243"
5104,1,65,2,2,2,7,acept,furnished,"R$1,037","R$4,000",R$245,R$51,"R$5,333"
5105,0,35,1,1,1,-,not acept,furnished,Sem info,"R$1,000",R$0,R$16,"R$1,016"
5106,1,100,2,2,0,-,acept,not furnished,R$0,"R$1,765",R$0,R$27,"R$1,792"
5107,1,540,4,7,5,11,acept,not furnished,"R$4,922","R$15,000","R$3,565",R$191,"R$23,680"
5108,0,47,1,1,0,7,acept,not furnished,R$463,"R$1,000",R$17,R$13,"R$1,493"
5109,1,272,5,5,2,-,acept,not furnished,R$0,"R$11,000",R$917,R$166,"R$12,080"
5110,1,90,3,3,1,11,acept,not furnished,"R$1,347","R$4,650",R$241,R$59,"R$6,297"
5111,1,83,2,2,1,3,acept,furnished,R$620,"R$2,300",R$119,R$30,"R$3,069"
5112,1,35,1,1,0,5,acept,not furnished,R$270,"R$1,300",R$0,R$17,"R$1,587"
5113,1,260,4,4,4,-,acept,not furnished,R$0,"R$14,000","R$1,834",R$211,"R$16,050"
5114,1,130,3,2,2,-,acept,not furnished,R$0,"R$5,100",R$183,R$77,"R$5,360"
5115,1,218,4,4,3,10,acept,furnished,"R$2,347","R$8,400","R$1,105",R$107,"R$11,960"
5116,1,20,1,1,0,1,not acept,furnished,Incluso,"R$2,060",R$0,R$27,"R$2,087"
5117,1,70,2,2,2,5,not acept,not furnished,R$990,"R$2,500",R$71,R$32,"R$3,593"
5118,1,400,4,3,3,-,acept,not furnished,R$0,"R$7,000",R$900,R$106,"R$8,006"
5119,1,60,1,2,1,2,acept,not furnished,"R$1,155","R$4,000",R$112,R$51,"R$5,318"
5120,1,240,4,4,4,26,acept,not furnished,"R$3,250","R$13,000","R$1,121",R$165,"R$17,540"
5121,1,245,3,4,3,10,acept,not furnished,"R$2,900","R$14,000",R$917,R$178,"R$18,000"
5122,1,140,3,2,1,-,acept,furnished,Sem info,"R$8,200",R$0,R$124,"R$8,324"
5123,1,120,2,2,0,1,acept,not furnished,R$300,"R$3,600",R$120,R$46,"R$4,066"
5124,1,110,3,3,2,4,not acept,not furnished,"R$1,200","R$3,900",R$484,R$50,"R$5,634"
5125,1,42,1,1,1,4,not acept,furnished,R$660,"R$4,400",R$41,R$56,"R$5,157"
5126,1,300,2,3,2,5,acept,furnished,"R$3,500","R$10,500",R$0,R$134,"R$14,130"
5127,1,50,2,2,1,10,acept,not furnished,R$400,"R$1,900",R$0,R$25,"R$2,325"
5128,1,110,4,3,3,1,not acept,furnished,"R$1,650","R$2,230",R$567,R$29,"R$4,476"
5129,1,72,2,2,1,12,acept,not furnished,R$678,"R$2,406",R$0,R$10,"R$3,094"
5130,1,130,3,4,4,-,acept,not furnished,"R$1,100","R$3,280",R$484,R$50,"R$4,914"
5131,1,170,2,2,1,8,acept,not furnished,"R$2,700","R$2,000",R$250,R$26,"R$4,976"
5132,0,38,1,1,0,5,not acept,not furnished,R$440,R$892,R$17,R$12,"R$1,361"
5133,1,138,3,3,3,-,acept,furnished,R$0,"R$3,900",R$145,R$59,"R$4,104"
5134,0,45,1,1,1,9,not acept,furnished,R$492,"R$1,900",R$83,R$25,"R$2,500"
5135,1,230,3,6,5,18,acept,furnished,"R$2,200","R$11,050","R$1,500",R$141,"R$14,890"
5136,0,206,5,3,2,-,acept,not furnished,Incluso,"R$3,500",R$189,R$53,"R$3,742"
5137,1,135,3,3,2,7,not acept,not furnished,"R$1,500","R$13,800",R$375,R$175,"R$15,850"
5138,1,300,2,2,0,-,acept,furnished,R$0,"R$3,500",R$292,R$53,"R$3,845"
5139,1,25,1,1,0,3,acept,not furnished,R$450,"R$1,650",R$30,R$21,"R$2,151"
5140,1,200,1,2,0,-,acept,not furnished,R$0,"R$8,000",R$700,R$121,"R$8,821"
5141,1,150,3,3,2,7,acept,not furnished,"R$1,300","R$3,400",R$200,R$44,"R$4,944"
5142,1,54,2,2,1,6,acept,not furnished,R$954,"R$2,800",R$199,R$36,"R$3,989"
5143,1,82,3,2,2,4,not acept,not furnished,R$860,"R$2,600",R$209,R$33,"R$3,702"
5144,1,84,2,2,0,1,acept,furnished,R$850,"R$6,000",R$250,R$77,"R$7,177"
5145,1,200,1,3,2,-,not acept,not furnished,Incluso,"R$3,000",R$321,R$46,"R$3,367"
5146,1,230,4,3,1,2,not acept,not furnished,"R$2,400","R$3,600",R$464,R$46,"R$6,510"
5147,1,56,2,1,0,-,acept,not furnished,R$200,"R$1,400",R$0,R$10,"R$1,610"
5148,1,50,1,1,0,1,acept,not furnished,R$150,"R$1,294",R$0,R$6,"R$1,450"
5149,1,163,4,4,3,2,not acept,furnished,"R$2,300","R$9,500","R$1,000",R$121,"R$12,920"
5150,1,35,1,1,1,12,not acept,furnished,"R$1,170","R$2,200",R$242,R$28,"R$3,640"
5151,1,120,3,3,2,-,acept,not furnished,R$0,"R$2,750",R$125,R$42,"R$2,917"
5152,0,60,1,1,0,3,acept,not furnished,R$250,"R$1,300",R$75,R$17,"R$1,642"
5153,1,54,2,1,1,8,acept,not furnished,R$630,"R$1,550",R$84,R$20,"R$2,284"
5154,1,250,5,4,3,-,acept,not furnished,Sem info,"R$3,680",R$666,R$56,"R$4,402"
5155,1,50,2,1,1,9,acept,not furnished,R$410,"R$1,998",R$43,R$26,"R$2,477"
5156,1,300,2,1,2,-,acept,not furnished,Incluso,"R$2,800",R$350,R$43,"R$3,193"
5157,0,130,3,2,1,-,acept,not furnished,R$0,"R$1,300",R$250,R$20,"R$1,570"
5158,1,120,3,2,1,18,acept,not furnished,"R$1,150","R$5,300",R$167,R$68,"R$6,685"
5159,1,89,2,2,0,7,acept,furnished,R$428,"R$3,900",R$5,R$50,"R$4,383"
5160,0,69,3,2,2,11,acept,not furnished,R$582,"R$2,000",R$142,R$26,"R$2,750"
5161,1,55,1,1,0,-,acept,not furnished,R$0,"R$1,650",R$0,R$25,"R$1,675"
5162,1,110,3,2,1,-,acept,not furnished,Sem info,"R$3,200",R$0,R$49,"R$3,249"
5163,1,50,2,1,1,2,not acept,furnished,R$399,"R$1,650",R$0,R$21,"R$2,070"
5164,0,80,3,1,1,1,acept,not furnished,R$380,"R$1,328",R$50,R$10,"R$1,768"
5165,1,66,2,2,1,23,acept,not furnished,R$360,"R$2,583",R$0,R$10,"R$2,953"
5166,1,180,3,4,3,12,acept,not furnished,"R$2,047","R$2,200",R$902,R$28,"R$5,177"
5167,1,135,2,3,1,22,acept,not furnished,"R$1,415","R$6,500",R$339,R$83,"R$8,337"
5168,1,74,2,1,1,5,acept,not furnished,R$569,"R$2,024",R$71,R$8,"R$2,672"
5169,1,56,2,1,1,6,acept,not furnished,R$680,"R$2,200",R$11,R$28,"R$2,919"
5170,0,40,1,1,1,6,acept,not furnished,R$600,R$650,R$35,R$9,"R$1,294"
5171,1,86,3,2,2,6,acept,furnished,R$800,"R$3,100",R$203,R$40,"R$4,143"
5172,1,70,2,2,0,-,not acept,not furnished,Incluso,"R$1,500",R$0,R$23,"R$1,523"
5173,1,30,1,1,0,1,acept,not furnished,R$50,"R$1,150",R$50,R$15,"R$1,265"
5174,1,438,5,6,5,-,not acept,not furnished,R$0,"R$12,000",R$817,R$181,"R$13,000"
